GO ID	GO name	Size	Clustering index	CI quantile
GO:0060012	synaptic transmission, glycinergic	5	-0.922413793103	0.0188828943193
GO:0051466	positive regulation of corticotropin-releasing hormone secretion	2	-0.980535279805	0.0191106210952
GO:0034371	chylomicron remodeling	8	-0.84335154827	0.0191472562179
GO:0050333	thiamin-triphosphatase activity	1	-0.991169977925	0.0191574532978
GO:0042357	thiamine diphosphate metabolic process	1	-0.991169977925	0.0191574532978
GO:0060349	bone morphogenesis	29	-0.617486338798	0.0192307692308
GO:0006957	complement activation, alternative pathway	10	-0.810564663024	0.0192789183776
GO:0051932	synaptic transmission, GABAergic	6	-0.879781420765	0.0194512694513
GO:0010085	polarity specification of proximal/distal axis	2	-0.98	0.0196618890114
GO:0002522	leukocyte migration involved in immune response	2	-0.98	0.0196618890114
GO:0072285	mesenchymal to epithelial transition involved in metanephric renal vesicle formation	1	-0.991150442478	0.0198246282882
GO:0021910	smoothened signaling pathway involved in ventral spinal cord patterning	1	-0.991150442478	0.0198246282882
GO:2000826	regulation of heart morphogenesis	1	-0.991150442478	0.0198246282882
GO:0007371	ventral midline determination	1	-0.991150442478	0.0198246282882
GO:0060248	detection of cell density by contact stimulus involved in contact inhibition	1	-0.991150442478	0.0198246282882
GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	11	-0.803278688525	0.0198993595608
GO:0031649	heat generation	3	-0.95991091314	0.0199364855328
GO:0002025	norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure	3	-0.95991091314	0.0199364855328
GO:0016098	monoterpenoid metabolic process	5	-0.920353982301	0.0199936528086
GO:0015467	G-protein activated inward rectifier potassium channel activity	10	-0.8071278826	0.0200300450676
GO:0060513	prostatic bud formation	4	-0.956692913386	0.0202500679532
GO:0086015	SA node cell action potential	5	-0.91985428051	0.020311012377
GO:0015211	purine nucleoside transmembrane transporter activity	1	-0.991071428571	0.0203964925658
GO:0052689	carboxylic ester hydrolase activity	47	-0.493624772313	0.0204402515723
GO:0004117	calmodulin-dependent cyclic-nucleotide phosphodiesterase activity	3	-0.959798994975	0.0204657727594
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	2	-0.979933110368	0.0205806688717
GO:0061325	cell proliferation involved in outflow tract morphogenesis	2	-0.979933110368	0.0205806688717
GO:0099583	neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration	2	-0.979933110368	0.0205806688717
GO:1904515	positive regulation of TORC2 signaling	1	-0.991051454139	0.0205871139916
GO:0007506	gonadal mesoderm development	5	-0.918032786885	0.0206283719454
GO:0030432	peristalsis	8	-0.83970856102	0.0207264113699
GO:1901184	regulation of ERBB signaling pathway	1	-0.991031390135	0.0207777354175
GO:0008282	inward rectifying potassium channel	4	-0.956607495069	0.0207936939386
GO:0018894	dibenzo-p-dioxin metabolic process	3	-0.959367945824	0.0208186309104
GO:0015091	ferric iron transmembrane transporter activity	1	-0.990970654628	0.0209683568433
GO:0050853	B cell receptor signaling pathway	62	-0.344262295082	0.0210325047801
GO:0015802	basic amino acid transport	1	-0.990950226244	0.0211589782692
GO:0001601	peptide YY receptor activity	3	-0.959302325581	0.0211714890614
GO:0004321	fatty-acyl-CoA synthase activity	6	-0.876138433515	0.021294021294
GO:0015645	fatty acid ligase activity	6	-0.876138433515	0.021294021294
GO:0050957	equilibrioception	6	-0.876138433515	0.021294021294
GO:0016539	intein-mediated protein splicing	2	-0.979879275654	0.02131569276
GO:0034377	plasma lipoprotein particle assembly	1	-0.990867579909	0.021349599695
GO:1904970	brush border assembly	3	-0.958762886598	0.0215243472124
GO:0018979	trichloroethylene metabolic process	1	-0.990783410138	0.0215402211209
GO:0021644	vagus nerve morphogenesis	2	-0.979797979798	0.0216832047042
GO:0016501	prostacyclin receptor activity	1	-0.990697674419	0.0217308425467
GO:0060322	head development	14	-0.770491803279	0.0217391304348
GO:0005858	axonemal dynein complex	10	-0.803278688525	0.021782674011
GO:0034378	chylomicron assembly	10	-0.803278688525	0.021782674011
GO:0034618	arginine binding	7	-0.868852459016	0.0218012866333
GO:0001733	galactosylceramide sulfotransferase activity	3	-0.958236658933	0.0218772053634
GO:0000160	phosphorelay signal transduction system	9	-0.825136612022	0.0219500924214
GO:0060577	pulmonary vein morphogenesis	2	-0.979661016949	0.0220507166483
GO:0019511	peptidyl-proline hydroxylation	8	-0.83606557377	0.0221081721279
GO:1904506	negative regulation of telomere maintenance in response to DNA damage	1	-0.990610328638	0.0222073961113
GO:0002839	positive regulation of immune response to tumor cell	1	-0.990610328638	0.0222073961113
GO:0036019	endolysosome	1	-0.990610328638	0.0222073961113
GO:1904535	positive regulation of telomeric loop disassembly	1	-0.990610328638	0.0222073961113
GO:0046878	positive regulation of saliva secretion	3	-0.957983193277	0.0222300635145
GO:0008528	G-protein coupled peptide receptor activity	17	-0.719489981785	0.0225618631732
GO:0004967	glucagon receptor activity	3	-0.957446808511	0.0225829216655
