GO ID	GO name	Size	Clustering index	CI quantile
GO:0051121	hepoxilin metabolic process	1	-0.99209486166	0.0129622569577
GO:0042322	negative regulation of circadian sleep/wake cycle, REM sleep	1	-0.987341772152	0.0490850171559
GO:0051308	male meiosis chromosome separation	1	-0.987341772152	0.0490850171559
GO:0004940	beta1-adrenergic receptor activity	1	-0.987878787879	0.0433663743805
GO:0098875	epididymosome	1	-0.993630573248	0.00609988562714
GO:0050655	dermatan sulfate proteoglycan metabolic process	1	-0.987525987526	0.0474647350362
GO:0060180	female mating behavior	1	-0.991769547325	0.0160121997713
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	1	-0.989690721649	0.0281166603126
GO:0010968	regulation of microtubule nucleation	1	-0.991525423729	0.0172512390393
GO:0002717	positive regulation of natural killer cell mediated immunity	1	-0.989847715736	0.02640106748
GO:0060611	mammary gland fat development	1	-0.991507430998	0.0179184140297
GO:0000003	reproduction	1	-0.988571428571	0.0352649637819
GO:0071329	cellular response to sucrose stimulus	1	-0.993079584775	0.00772016774685
GO:0010625	positive regulation of Schwann cell proliferation	1	-0.993333333333	0.00695768204346
GO:0090534	calcium ion-transporting ATPase complex	1	-0.988764044944	0.0333587495234
GO:0045188	regulation of circadian sleep/wake cycle, non-REM sleep	1	-0.989361702128	0.030118185284
GO:1901751	leukotriene A4 metabolic process	1	-0.99209486166	0.0129622569577
GO:0015913	short-chain fatty acid import	1	-0.988571428571	0.0352649637819
GO:0050647	5-hydroxy-6E,8Z,11Z,14Z-icosatetraenoic acid binding	1	-0.988023952096	0.0411742279832
GO:0050754	positive regulation of fractalkine biosynthetic process	1	-0.989949748744	0.0258292032024
GO:0052904	N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity	1	-0.99481865285	0.00257338924895
GO:0071926	endocannabinoid signaling pathway	1	-0.992481203008	0.0103888677087
GO:0038046	enkephalin receptor activity	1	-0.987654320988	0.045177277926
GO:0002851	positive regulation of peripheral T cell tolerance induction	1	-0.989821882952	0.0268776210446
GO:0010578	regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway	1	-0.993265993266	0.00733892489516
GO:1904588	cellular response to glycoprotein	1	-0.988165680473	0.0387914601601
GO:0021910	smoothened signaling pathway involved in ventral spinal cord patterning	1	-0.991150442478	0.0198246282882
GO:1905240	negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	1	-0.990196078431	0.0242089210827
GO:0010855	adenylate cyclase inhibitor activity	1	-0.988372093023	0.0365993137629
GO:0002758	innate immune response-activating signal transduction	1	-0.990267639903	0.0235417460923
GO:1904515	positive regulation of TORC2 signaling	1	-0.991051454139	0.0205871139916
GO:0038131	neuregulin receptor activity	1	-0.992647058824	0.00934044986657
GO:1905035	negative regulation of antifungal innate immune response	1	-0.987829614604	0.0438429279451
GO:1904010	response to Aroclor 1254	1	-0.988023952096	0.0411742279832
GO:0060436	bronchiole morphogenesis	1	-0.989071038251	0.0319290888296
GO:0003050	regulation of systemic arterial blood pressure by atrial natriuretic peptide	1	-0.988372093023	0.0365993137629
GO:0045381	regulation of interleukin-18 biosynthetic process	1	-0.994301994302	0.00371711780404
GO:0004621	glycosylphosphatidylinositol phospholipase D activity	1	-0.992857142857	0.00848265345025
GO:0008554	sodium-exporting ATPase activity, phosphorylative mechanism	1	-0.988950276243	0.0327868852459
GO:1904530	negative regulation of actin filament binding	1	-0.988571428571	0.0352649637819
GO:0008118	N-acetyllactosaminide alpha-2,3-sialyltransferase activity	1	-0.991701244813	0.0162028211971
GO:0005585	collagen type II trimer	1	-0.988372093023	0.0365993137629
GO:1905920	positive regulation of CoA-transferase activity	1	-0.990361445783	0.0230651925276
GO:0060116	vestibular receptor cell morphogenesis	1	-0.989743589744	0.0278307281738
GO:0015636	short-chain fatty acid transmembrane transporter activity	1	-0.988571428571	0.0352649637819
GO:2000403	positive regulation of lymphocyte migration	1	-0.988165680473	0.0387914601601
GO:0060243	negative regulation of cell growth involved in contact inhibition	1	-0.990521327014	0.0227792603889
GO:0085018	maintenance of symbiont-containing vacuole by host	1	-0.993630573248	0.00609988562714
GO:0008215	spermine metabolic process	1	-0.99481865285	0.00257338924895
GO:1990008	neurosecretory vesicle	1	-0.991649269311	0.0165840640488
GO:2001306	lipoxin B4 biosynthetic process	1	-0.99209486166	0.0129622569577
GO:0052903	N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity	1	-0.99481865285	0.00257338924895
GO:0042320	regulation of circadian sleep/wake cycle, REM sleep	1	-0.989361702128	0.030118185284
GO:0021590	cerebellum maturation	1	-0.992481203008	0.0103888677087
GO:0040010	positive regulation of growth rate	1	-0.987341772152	0.0490850171559
GO:0070944	neutrophil mediated killing of bacterium	1	-0.989949748744	0.0258292032024
GO:0047936	glucose 1-dehydrogenase [NAD(P)] activity	1	-0.988118811881	0.0396492565764
GO:0050648	5(S)-hydroxyperoxy-6E,8Z,11Z,14Z-icosatetraenoic acid binding	1	-0.988023952096	0.0411742279832
GO:0050646	5-oxo-6E,8Z,11Z,14Z-icosatetraenoic acid binding	1	-0.988023952096	0.0411742279832
GO:0015091	ferric iron transmembrane transporter activity	1	-0.990970654628	0.0209683568433
GO:0035499	carnosine biosynthetic process	1	-0.99416909621	0.00438429279451
GO:0038021	leptin receptor activity	1	-0.987628865979	0.0455585207777
GO:0031768	ghrelin receptor binding	1	-0.987341772152	0.0490850171559
GO:0050674	urothelial cell proliferation	1	-0.989071038251	0.0319290888296
GO:0031935	regulation of chromatin silencing	1	-0.991919191919	0.0139153640869
GO:2000590	negative regulation of metanephric mesenchymal cell migration	1	-0.991902834008	0.0146778497903
GO:0008404	arachidonic acid 14,15-epoxygenase activity	1	-0.988023952096	0.0411742279832
GO:2000212	negative regulation of glutamate metabolic process	1	-0.991266375546	0.0186808997331
GO:0005165	neurotrophin receptor binding	1	-0.988700564972	0.0338353030881
GO:0090675	intermicrovillar adhesion	1	-0.990521327014	0.0227792603889
GO:0050783	cocaine metabolic process	1	-0.989361702128	0.030118185284
GO:0021771	lateral geniculate nucleus development	1	-0.989361702128	0.030118185284
GO:2000826	regulation of heart morphogenesis	1	-0.991150442478	0.0198246282882
GO:0098633	collagen fibril binding	1	-0.995454545455	0.000476553564621
GO:0005130	granulocyte colony-stimulating factor receptor binding	1	-0.987341772152	0.0490850171559
GO:0015211	purine nucleoside transmembrane transporter activity	1	-0.991071428571	0.0203964925658
GO:1990674	Golgi cis cisterna membrane	1	-0.988571428571	0.0352649637819
GO:0051935	glutamate reuptake	1	-0.992673992674	0.00914982844072
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine	1	-0.987878787879	0.0433663743805
GO:0070253	somatostatin secretion	1	-0.994186046512	0.00400304994281
GO:0048692	negative regulation of axon extension involved in regeneration	1	-0.991525423729	0.0172512390393
GO:0034360	chylomicron remnant	1	-0.9921875	0.0121044605414
GO:0015126	canalicular bile acid transmembrane transporter activity	1	-0.988950276243	0.0327868852459
GO:1900176	negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	1	-0.992217898833	0.0115325962638
GO:0008455	alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	1	-0.988047808765	0.0400304994281
GO:0032841	calcitonin binding	1	-0.987878787879	0.0433663743805
GO:0086063	voltage-gated sodium channel activity involved in SA node cell action potential	1	-0.989583333333	0.028879146016
GO:0001572	lactosylceramide biosynthetic process	1	-0.988023952096	0.0411742279832
GO:1904692	positive regulation of type B pancreatic cell proliferation	1	-0.98773006135	0.0446054136485
GO:0010750	positive regulation of nitric oxide mediated signal transduction	1	-0.988165680473	0.0387914601601
GO:0007371	ventral midline determination	1	-0.991150442478	0.0198246282882
GO:1905229	cellular response to thyrotropin-releasing hormone	1	-0.988165680473	0.0387914601601
GO:0042488	positive regulation of odontogenesis of dentin-containing tooth	1	-0.991507430998	0.0179184140297
GO:0002059	thymine binding	1	-0.99	0.025162028212
GO:1902232	regulation of positive thymic T cell selection	1	-0.988235294118	0.037647731605
GO:2000534	positive regulation of renal albumin absorption	1	-0.991902834008	0.0146778497903
GO:0002875	negative regulation of chronic inflammatory response to antigenic stimulus	1	-0.987616099071	0.0459397636294
GO:0030662	coated vesicle membrane	1	-0.992125984252	0.012581014106
GO:2000465	regulation of glycogen (starch) synthase activity	1	-0.992537313433	0.00953107129241
GO:1905174	regulation of vascular smooth muscle cell dedifferentiation	1	-0.989637305699	0.0284025924514
GO:0031687	A2A adenosine receptor binding	1	-0.989795918367	0.0274494853222
GO:0098999	extrinsic component of postsynaptic endosome membrane	1	-0.989417989418	0.0295463210065
GO:0036019	endolysosome	1	-0.990610328638	0.0222073961113
GO:0031335	regulation of sulfur amino acid metabolic process	1	-0.992481203008	0.0103888677087
GO:0070462	plus-end specific microtubule depolymerization	1	-0.990196078431	0.0242089210827
GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex	1	-0.994750656168	0.00333587495234
GO:0050333	thiamin-triphosphatase activity	1	-0.991169977925	0.0191574532978
GO:1901877	negative regulation of calcium ion binding	1	-0.988764044944	0.0333587495234
GO:0001642	group III metabotropic glutamate receptor activity	1	-0.988372093023	0.0365993137629
GO:0021679	cerebellar molecular layer development	1	-0.992481203008	0.0103888677087
GO:0033034	positive regulation of myeloid cell apoptotic process	1	-0.991902834008	0.0146778497903
GO:0055082	cellular chemical homeostasis	1	-0.987780040733	0.0442241707968
GO:0102102	homocarnosine synthase activity	1	-0.99416909621	0.00438429279451
GO:0034150	toll-like receptor 6 signaling pathway	1	-0.994750656168	0.00333587495234
GO:0048866	stem cell fate specification	1	-0.988700564972	0.0338353030881
GO:0098843	postsynaptic endocytic zone	1	-0.9875	0.0476553564621
GO:0050459	ethanolamine-phosphate phospho-lyase activity	1	-0.987654320988	0.045177277926
GO:0097536	thymus epithelium morphogenesis	1	-0.988235294118	0.037647731605
GO:0032831	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	1	-0.989821882952	0.0268776210446
GO:0051458	corticotropin secretion	1	-0.993265993266	0.00733892489516
GO:0051050	positive regulation of transport	1	-0.988235294118	0.037647731605
GO:0051580	regulation of neurotransmitter uptake	1	-0.993333333333	0.00695768204346
GO:0098640	integrin binding involved in cell-matrix adhesion	1	-0.988165680473	0.0387914601601
GO:0044299	C-fiber	1	-0.993006993007	0.00800609988563
GO:0031835	substance P receptor binding	1	-0.990196078431	0.0242089210827
GO:0008792	arginine decarboxylase activity	1	-0.98755186722	0.0470834921845
GO:0019679	propionate metabolic process, methylcitrate cycle	1	-0.987951807229	0.0426038886771
GO:1902667	regulation of axon guidance	1	-0.988472622478	0.0359321387724
GO:0001605	adrenomedullin receptor activity	1	-0.993079584775	0.00772016774685
GO:1904009	cellular response to monosodium glutamate	1	-0.988023952096	0.0411742279832
GO:1990005	granular vesicle	1	-0.98755186722	0.0470834921845
GO:0047888	fatty acid peroxidase activity	1	-0.988950276243	0.0327868852459
GO:0016501	prostacyclin receptor activity	1	-0.990697674419	0.0217308425467
GO:0031983	vesicle lumen	1	-0.9921875	0.0121044605414
GO:0007468	regulation of rhodopsin gene expression	1	-0.993957703927	0.00543271063668
GO:1990938	peptidyl-aspartic acid autophosphorylation	1	-0.991886409736	0.0156309569196
GO:1903034	regulation of response to wounding	1	-0.987616099071	0.0459397636294
GO:0086061	voltage-gated sodium channel activity involved in bundle of His cell action potential	1	-0.989583333333	0.028879146016
GO:1904535	positive regulation of telomeric loop disassembly	1	-0.990610328638	0.0222073961113
GO:0090651	apical cytoplasm	1	-0.989949748744	0.0258292032024
GO:1904027	negative regulation of collagen fibril organization	1	-0.995454545455	0.000476553564621
GO:0045751	negative regulation of Toll signaling pathway	1	-0.994301994302	0.00371711780404
GO:0004961	thromboxane A2 receptor activity	1	-0.994871794872	0.00171559283263
GO:0045923	positive regulation of fatty acid metabolic process	1	-0.991902834008	0.0146778497903
GO:0010743	regulation of macrophage derived foam cell differentiation	1	-0.991507430998	0.0179184140297
GO:0034377	plasma lipoprotein particle assembly	1	-0.990867579909	0.021349599695
GO:0051838	cytolysis by host of symbiont cells	1	-0.989304812834	0.0307853602745
GO:0070994	detection of oxidative stress	1	-0.991902834008	0.0146778497903
GO:0004578	chitobiosyldiphosphodolichol beta-mannosyltransferase activity	1	-0.991967871486	0.0136294319482
GO:0007354	zygotic determination of anterior/posterior axis, embryo	1	-0.991379310345	0.0184902783073
GO:0098921	retrograde trans-synaptic signaling by endocannabinoid	1	-0.992481203008	0.0103888677087
GO:0042357	thiamine diphosphate metabolic process	1	-0.991169977925	0.0191574532978
GO:0016243	regulation of autophagosome size	1	-0.991886409736	0.0156309569196
GO:0005954	calcium- and calmodulin-dependent protein kinase complex	1	-0.988636363636	0.0344071673656
GO:0061170	negative regulation of hair follicle placode formation	1	-0.987577639752	0.0467022493328
GO:0050480	imidazolonepropionase activity	1	-0.993610223642	0.00667174990469
GO:2000570	positive regulation of T-helper 2 cell activation	1	-0.989795918367	0.0274494853222
GO:1903924	estradiol binding	1	-0.98773006135	0.0446054136485
GO:1901307	positive regulation of spermidine biosynthetic process	1	-0.99481865285	0.00257338924895
GO:0003335	corneocyte development	1	-0.994884910486	0.00133434998094
GO:2000478	positive regulation of metanephric glomerular visceral epithelial cell development	1	-0.991902834008	0.0146778497903
GO:1900076	regulation of cellular response to insulin stimulus	1	-0.992857142857	0.00848265345025
GO:0045872	positive regulation of rhodopsin gene expression	1	-0.993957703927	0.00543271063668
GO:0002058	uracil binding	1	-0.99	0.025162028212
GO:1904346	positive regulation of gastric mucosal blood circulation	1	-0.987341772152	0.0490850171559
GO:1901339	regulation of store-operated calcium channel activity	1	-0.99587628866	0.000190621425848
GO:0043540	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex	1	-0.989528795812	0.0293556995806
GO:1901623	regulation of lymphocyte chemotaxis	1	-0.987603305785	0.0464163171941
GO:0034359	mature chylomicron	1	-0.9921875	0.0121044605414
GO:0002760	positive regulation of antimicrobial humoral response	1	-0.987951807229	0.0426038886771
GO:0043299	leukocyte degranulation	1	-0.990267639903	0.0235417460923
GO:0060248	detection of cell density by contact stimulus involved in contact inhibition	1	-0.991150442478	0.0198246282882
GO:0120058	positive regulation of small intestinal transit	1	-0.987341772152	0.0490850171559
GO:0060404	axonemal microtubule depolymerization	1	-0.990196078431	0.0242089210827
GO:0047805	cytidylate cyclase activity	1	-0.988165680473	0.0387914601601
GO:1902228	positive regulation of macrophage colony-stimulating factor signaling pathway	1	-0.991507430998	0.0179184140297
GO:0090317	negative regulation of intracellular protein transport	1	-0.991902834008	0.0146778497903
GO:0061115	lung proximal/distal axis specification	1	-0.989071038251	0.0319290888296
GO:0007522	visceral muscle development	1	-0.992831541219	0.00895920701487
GO:0103045	methione N-acyltransferase activity	1	-0.989690721649	0.0281166603126
GO:1905122	polyamine import	1	-0.991886409736	0.0156309569196
GO:0071351	cellular response to interleukin-18	1	-0.991596638655	0.0169653069005
GO:0070539	linoleic acid binding	1	-0.988023952096	0.0411742279832
GO:0061629	RNA polymerase II sequence-specific DNA binding transcription factor binding	1	-0.988165680473	0.0387914601601
GO:0052899	N(1),N(12)-diacetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity	1	-0.99481865285	0.00257338924895
GO:0001997	positive regulation of the force of heart contraction by epinephrine-norepinephrine	1	-0.987878787879	0.0433663743805
GO:0098629	trans-Golgi network membrane organization	1	-0.98755186722	0.0470834921845
GO:0016539	intein-mediated protein splicing	2	-0.979879275654	0.02131569276
GO:0030298	receptor signaling protein tyrosine kinase activator activity	2	-0.970695970696	0.04796030871
GO:0015079	potassium ion transmembrane transporter activity	2	-0.971631205674	0.04263138552
GO:0072174	metanephric tubule formation	2	-0.976945244957	0.0275633958104
GO:0140059	dendrite arborization	2	-0.971602434077	0.0429988974642
GO:0010966	regulation of phosphate transport	2	-0.979166666667	0.0242557883131
GO:0019265	glycine biosynthetic process, by transamination of glyoxylate	2	-0.96996996997	0.0499816244028
GO:1901374	acetate ester transport	2	-0.99128540305	0.00128629180448
GO:0047006	17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity	2	-0.970873786408	0.0466740169055
GO:0072534	perineuronal net	2	-0.971659919028	0.0422638735759
GO:0032696	negative regulation of interleukin-13 production	2	-0.973684210526	0.0385887541345
GO:1904022	positive regulation of G-protein coupled receptor internalization	2	-0.983146067416	0.0141492098493
GO:0031704	apelin receptor binding	2	-0.983146067416	0.0141492098493
GO:0035379	carbon dioxide transmembrane transporter activity	2	-0.984810126582	0.0108416023521
GO:0004958	prostaglandin F receptor activity	2	-0.973544973545	0.0389562660786
GO:0016503	pheromone receptor activity	2	-0.974683544304	0.03730246233
GO:1901318	negative regulation of flagellated sperm motility	2	-0.970930232558	0.0461227489893
GO:0048641	regulation of skeletal muscle tissue development	2	-0.9795221843	0.0226019845645
GO:0021855	hypothalamus cell migration	2	-0.978339350181	0.0249908122014
GO:0033092	positive regulation of immature T cell proliferation in thymus	2	-0.984251968504	0.0115766262404
GO:0005111	type 2 fibroblast growth factor receptor binding	2	-0.983086680761	0.0150679897097
GO:0001582	detection of chemical stimulus involved in sensory perception of sweet taste	2	-0.988505747126	0.00404263138552
GO:0031448	positive regulation of fast-twitch skeletal muscle fiber contraction	2	-0.976076555024	0.0327085630283
GO:0072233	metanephric thick ascending limb development	2	-0.977653631285	0.0262771040059
GO:0030103	vasopressin secretion	2	-0.987152034261	0.00698272693863
GO:0032349	positive regulation of aldosterone biosynthetic process	2	-0.975369458128	0.0349136346931
GO:0060903	positive regulation of meiosis I	2	-0.975609756098	0.0341786108049
GO:0004956	prostaglandin D receptor activity	2	-0.994708994709	0.000551267916207
GO:0070698	type I activin receptor binding	2	-0.989821882952	0.00257258360897
GO:0004873	asialoglycoprotein receptor activity	2	-0.976833976834	0.0279309077545
GO:0010085	polarity specification of proximal/distal axis	2	-0.98	0.0196618890114
GO:0070378	positive regulation of ERK5 cascade	2	-0.970695970696	0.04796030871
GO:1905747	negative regulation of saliva secretion	2	-0.976261127596	0.0316060271959
GO:0060577	pulmonary vein morphogenesis	2	-0.979661016949	0.0220507166483
GO:0021985	neurohypophysis development	2	-0.984905660377	0.0102903344359
GO:0070554	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex	2	-0.972157772622	0.0415288496876
GO:0021644	vagus nerve morphogenesis	2	-0.979797979798	0.0216832047042
GO:0009914	hormone transport	2	-0.975560081466	0.034546122749
GO:0033563	dorsal/ventral axon guidance	2	-0.988023952096	0.00514516721793
GO:0016499	orexin receptor activity	2	-0.984	0.013230429989
GO:0051466	positive regulation of corticotropin-releasing hormone secretion	2	-0.980535279805	0.0191106210952
GO:0038194	thyroid-stimulating hormone signaling pathway	2	-0.978213507625	0.0255420801176
GO:2000296	negative regulation of hydrogen peroxide catabolic process	2	-0.973333333333	0.0393237780228
GO:0098583	learned vocalization behavior	2	-0.976261127596	0.0316060271959
GO:0035759	mesangial cell-matrix adhesion	2	-0.975903614458	0.0334435869166
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	2	-0.979933110368	0.0205806688717
GO:0048632	negative regulation of skeletal muscle tissue growth	2	-0.97153024911	0.0435501653804
GO:0036117	hyaluranon cable	2	-0.981859410431	0.0176405733186
GO:0010721	negative regulation of cell development	2	-0.97005988024	0.0496141124587
GO:0060460	left lung morphogenesis	2	-0.98224852071	0.0172730613745
GO:0001785	prostaglandin J receptor activity	2	-0.994708994709	0.000551267916207
GO:0097545	axonemal outer doublet	2	-0.97153024911	0.0435501653804
GO:0072073	kidney epithelium development	2	-0.976401179941	0.0290334435869
GO:2000852	regulation of corticosterone secretion	2	-0.985507246377	0.00845277471518
GO:0060560	developmental growth involved in morphogenesis	2	-0.975757575758	0.0338110988607
GO:0004939	beta-adrenergic receptor activity	2	-0.981818181818	0.0180080852628
GO:0008294	calcium- and calmodulin-responsive adenylate cyclase activity	2	-0.972540045767	0.0411613377435
GO:0032305	positive regulation of icosanoid secretion	2	-0.973154362416	0.0404263138552
GO:0003097	renal water transport	2	-0.985	0.00955531054759
GO:0006591	ornithine metabolic process	2	-0.976331360947	0.0299522234473
GO:0009949	polarity specification of anterior/posterior axis	2	-0.987927565392	0.00588019110621
GO:0097241	hematopoietic stem cell migration to bone marrow	2	-0.970711297071	0.0474090407938
GO:0010983	positive regulation of high-density lipoprotein particle clearance	2	-0.985257985258	0.00882028665932
GO:0004500	dopamine beta-monooxygenase activity	2	-0.971326164875	0.0442851892687
GO:0016608	growth hormone-releasing hormone activity	2	-0.987341772152	0.00661521499449
GO:0008396	oxysterol 7-alpha-hydroxylase activity	2	-0.975359342916	0.0352811466373
GO:0002125	maternal aggressive behavior	2	-0.97507788162	0.0363836824697
GO:0006208	pyrimidine nucleobase catabolic process	2	-0.979423868313	0.0233370084528
GO:0061325	cell proliferation involved in outflow tract morphogenesis	2	-0.979933110368	0.0205806688717
GO:0004031	aldehyde oxidase activity	2	-0.985645933014	0.00808526277104
GO:0034370	triglyceride-rich lipoprotein particle remodeling	2	-0.970674486804	0.0485115766262
GO:1905748	hard palate morphogenesis	2	-0.976261127596	0.0316060271959
GO:0009258	10-formyltetrahydrofolate catabolic process	2	-0.976331360947	0.0299522234473
GO:0014056	regulation of acetylcholine secretion, neurotransmission	2	-0.991169977925	0.00183755972069
GO:0098900	regulation of action potential	2	-0.979381443299	0.023888276369
GO:0051659	maintenance of mitochondrion location	2	-0.971291866029	0.0448364571849
GO:0090212	negative regulation of establishment of blood-brain barrier	2	-0.982978723404	0.0154355016538
