GO ID	GO name	Size	Clustering index	CI quantile
GO:1902251	negative regulation of erythrocyte apoptotic process	1	-0.607594936709	0.987800228746
GO:0045900	negative regulation of translational elongation	1	-0.646630236794	0.975791078917
GO:0070899	mitochondrial tRNA wobble uridine modification	1	-0.661202185792	0.971692718262
GO:0075606	transport of viral material towards nucleus	1	-0.664845173042	0.970358368281
GO:0097090	presynaptic membrane organization	1	-0.453287197232	0.996378192909
GO:0140066	peptidyl-lysine crotonylation	1	-0.635701275046	0.97817384674
GO:0034998	oligosaccharyltransferase I complex	1	-0.693989071038	0.954632100648
GO:0102773	dihydroceramide kinase activity	1	-0.701275045537	0.950629050705
GO:0002737	negative regulation of plasmacytoid dendritic cell cytokine production	1	-0.701275045537	0.950629050705
GO:0044284	mitochondrial crista junction	1	-0.661202185792	0.971692718262
GO:1903016	negative regulation of exo-alpha-sialidase activity	1	-0.380281690141	0.997331300038
GO:0009400	signal transducer, downstream of receptor, with serine/threonine phosphatase activity	1	-0.668488160291	0.9690240183
GO:0060383	positive regulation of DNA strand elongation	1	-0.67941712204	0.964544414792
GO:0002296	T-helper 1 cell lineage commitment	1	-0.690346083789	0.956252382768
GO:1904793	regulation of euchromatin binding	1	-0.628415300546	0.981700343119
GO:1990386	mitotic cleavage furrow ingression	1	-0.701275045537	0.950629050705
GO:0002731	negative regulation of dendritic cell cytokine production	1	-0.666666666667	0.96969119329
GO:0046977	TAP binding	1	-0.686703096539	0.959778879146
GO:0010650	positive regulation of cell communication by electrical coupling	1	-0.697632058288	0.952916507815
GO:0004597	peptide-aspartate beta-dioxygenase activity	1	-0.610200364299	0.987418985894
GO:0099131	ATP hydrolysis coupled ion transmembrane transport	1	-0.652014652015	0.974361418223
GO:2001136	negative regulation of endocytic recycling	1	-0.595628415301	0.98989706443
GO:0015990	electron transport coupled proton transport	1	-0.639344262295	0.976839496759
GO:0019970	interleukin-11 binding	1	-0.63167587477	0.97979412886
GO:0098973	structural constituent of postsynaptic actin cytoskeleton	1	-0.686703096539	0.959778879146
GO:2000706	negative regulation of dense core granule biogenesis	1	-0.675774134791	0.966260007625
GO:0042356	GDP-4-dehydro-D-rhamnose reductase activity	1	-0.613843351548	0.986847121616
GO:1904574	negative regulation of selenocysteine insertion sequence binding	1	-0.701275045537	0.950629050705
GO:0050823	peptide antigen stabilization	1	-0.693989071038	0.954632100648
GO:0097275	cellular ammonia homeostasis	1	-0.269230769231	0.999428135722
GO:0070180	large ribosomal subunit rRNA binding	1	0.0544090056285	1
GO:0045275	respiratory chain complex III	1	-0.657559198543	0.973217689668
GO:0050115	myosin-light-chain-phosphatase activity	1	-0.559198542805	0.992947007244
GO:0001562	response to protozoan	1	-0.690346083789	0.956252382768
GO:1904570	negative regulation of selenocysteine incorporation	1	-0.701275045537	0.950629050705
GO:0044053	translocation of peptides or proteins into host cell cytoplasm	1	-0.606557377049	0.988562714449
GO:0032058	positive regulation of translational initiation in response to stress	1	-0.595628415301	0.98989706443
GO:0071877	regulation of adrenergic receptor signaling pathway	1	-0.588571428571	0.990468928708
GO:0045957	negative regulation of complement activation, alternative pathway	1	-0.346666666667	0.998570339306
GO:0043795	glyceraldehyde oxidoreductase activity	1	-0.617486338798	0.985894014487
GO:0097276	cellular creatinine homeostasis	1	-0.269230769231	0.999428135722
GO:0098974	postsynaptic actin cytoskeleton organization	1	-0.686703096539	0.959778879146
GO:1904501	positive regulation of chromatin-mediated maintenance of transcription	1	-0.628415300546	0.981700343119
GO:1904155	DN2 thymocyte differentiation	1	-0.630379746835	0.980365993138
GO:0005009	insulin-activated receptor activity	1	-0.566484517304	0.99218452154
GO:0007495	visceral mesoderm-endoderm interaction involved in midgut development	1	-0.454545454545	0.995996950057
GO:0015782	CMP-N-acetylneuraminate transmembrane transport	1	-0.697632058288	0.952916507815
GO:0006061	sorbitol biosynthetic process	1	-0.617486338798	0.985894014487
GO:1902380	positive regulation of endoribonuclease activity	1	-0.618518518519	0.984940907358
GO:1904246	negative regulation of polynucleotide adenylyltransferase activity	1	-0.588342440801	0.990659550133
GO:0097212	lysosomal membrane organization	1	-0.701275045537	0.950629050705
GO:0097309	cap1 mRNA methylation	1	-0.675774134791	0.966260007625
GO:0061108	seminal vesicle epithelium development	1	-0.673366834171	0.967213114754
GO:0021683	cerebellar granular layer morphogenesis	1	-0.673366834171	0.967213114754
GO:0097573	glutathione oxidoreductase activity	1	-0.617486338798	0.985894014487
GO:0070235	regulation of activation-induced cell death of T cells	1	-0.505617977528	0.994376667937
GO:0075521	microtubule-dependent intracellular transport of viral material towards nucleus	1	-0.664845173042	0.970358368281
GO:2000685	positive regulation of cellular response to X-ray	1	-0.627329192547	0.983225314525
GO:1903371	regulation of endoplasmic reticulum tubular network organization	1	-0.661202185792	0.971692718262
GO:0050668	positive regulation of homocysteine metabolic process	1	-0.686703096539	0.959778879146
GO:1990968	modulation by host of RNA binding by virus	1	-0.697632058288	0.952916507815
GO:0002397	MHC class I protein complex assembly	1	-0.693989071038	0.954632100648
GO:0072660	maintenance of protein location in plasma membrane	1	-0.697632058288	0.952916507815
GO:0090104	pancreatic epsilon cell differentiation	1	-0.558441558442	0.993232939382
GO:0046122	purine deoxyribonucleoside metabolic process	1	-0.657559198543	0.973217689668
GO:0042886	amide transport	1	-0.693989071038	0.954632100648
GO:0097238	cellular response to methylglyoxal	1	-0.617486338798	0.985894014487
GO:2001111	positive regulation of lens epithelial cell proliferation	1	-0.689075630252	0.957777354175
GO:0050577	GDP-L-fucose synthase activity	1	-0.613843351548	0.986847121616
GO:0003131	mesodermal-endodermal cell signaling	1	-0.627329192547	0.983225314525
GO:0051638	barbed-end actin filament uncapping	1	-0.577413479053	0.991040792985
GO:0015662	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	1	-0.652014652015	0.974361418223
GO:0005456	CMP-N-acetylneuraminate transmembrane transporter activity	1	-0.697632058288	0.952916507815
GO:0031441	negative regulation of mRNA 3'-end processing	1	-0.697632058288	0.952916507815
GO:0033216	ferric iron import	1	-0.617486338798	0.985894014487
GO:0055108	Golgi to transport vesicle transport	1	-0.701275045537	0.950629050705
GO:0004561	alpha-N-acetylglucosaminidase activity	1	-0.663366336634	0.970834921845
GO:0070142	synaptic vesicle budding	1	-0.701275045537	0.950629050705
GO:0097655	serpin family protein binding	1	-0.701275045537	0.950629050705
GO:0060735	regulation of eIF2 alpha phosphorylation by dsRNA	1	-0.577413479053	0.991040792985
GO:0007014	actin ubiquitination	1	-0.681222707424	0.963019443385
GO:0035971	peptidyl-histidine dephosphorylation	1	-0.646630236794	0.975791078917
GO:1900036	positive regulation of cellular response to heat	1	-0.690346083789	0.956252382768
GO:0002502	peptide antigen assembly with MHC class I protein complex	1	-0.559633027523	0.992756385818
GO:0043969	histone H2B acetylation	1	-0.635701275046	0.97817384674
GO:1902905	positive regulation of supramolecular fiber organization	1	-0.661202185792	0.971692718262
GO:1900827	positive regulation of membrane depolarization during cardiac muscle cell action potential	1	-0.697632058288	0.952916507815
GO:1903917	positive regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation	1	-0.595628415301	0.98989706443
GO:0006430	lysyl-tRNA aminoacylation	1	-0.672131147541	0.96807091117
GO:0016036	cellular response to phosphate starvation	1	-0.686703096539	0.959778879146
GO:0030205	dermatan sulfate metabolic process	1	-0.690346083789	0.956252382768
GO:0002590	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	1	-0.697632058288	0.952916507815
GO:0061394	regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	1	-0.610200364299	0.987418985894
GO:0070483	detection of hypoxia	1	-0.672131147541	0.96807091117
GO:0031034	myosin filament assembly	1	-0.668488160291	0.9690240183
GO:0042275	error-free postreplication DNA repair	1	-0.606557377049	0.988562714449
GO:0031751	D4 dopamine receptor binding	1	-0.192612137203	0.999809378574
GO:0031651	negative regulation of heat generation	1	-0.621129326047	0.98436904308
GO:1901879	regulation of protein depolymerization	1	-0.610200364299	0.987418985894
GO:0071242	cellular response to ammonium ion	1	-0.461538461538	0.99542508578
GO:0005586	collagen type III trimer	1	-0.548172757475	0.993518871521
GO:2000812	regulation of barbed-end actin filament capping	1	-0.693989071038	0.954632100648
GO:0061550	cranial ganglion development	1	-0.628415300546	0.981700343119
GO:1904977	lymphatic endothelial cell migration	1	-0.686703096539	0.959778879146
GO:0001544	initiation of primordial ovarian follicle growth	1	-0.686703096539	0.959778879146
GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	1	-0.390928725702	0.996759435761
GO:1905031	regulation of membrane repolarization during cardiac muscle cell action potential	1	-0.67941712204	0.964544414792
GO:0016530	metallochaperone activity	1	-0.650273224044	0.974647350362
GO:0048773	erythrophore differentiation	1	-0.68306010929	0.962256957682
GO:0031052	chromosome breakage	1	-0.627329192547	0.983225314525
GO:0060696	regulation of phospholipid catabolic process	1	-0.573770491803	0.99151734655
GO:1905776	positive regulation of DNA helicase activity	1	-0.67941712204	0.964544414792
GO:1903019	negative regulation of glycoprotein metabolic process	1	-0.380281690141	0.997331300038
GO:0018377	protein myristoylation	1	-0.668488160291	0.9690240183
GO:0047066	phospholipid-hydroperoxide glutathione peroxidase activity	1	-0.570127504554	0.991898589401
GO:0003979	UDP-glucose 6-dehydrogenase activity	1	-0.666666666667	0.96969119329
GO:0097447	dendritic tree	1	-0.639042357274	0.977125428898
GO:0000414	regulation of histone H3-K36 methylation	1	-0.686703096539	0.959778879146
GO:0061324	canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	1	-0.628415300546	0.981700343119
GO:0046070	dGTP metabolic process	1	-0.657559198543	0.973217689668
GO:0080058	protein deglutathionylation	1	-0.617486338798	0.985894014487
GO:0070260	5'-tyrosyl-DNA phosphodiesterase activity	1	-0.653916211293	0.973980175372
GO:1990583	phospholipase D activator activity	1	-0.701275045537	0.950629050705
GO:0099641	anterograde axonal protein transport	1	-0.672131147541	0.96807091117
GO:0004138	deoxyguanosine kinase activity	1	-0.657559198543	0.973217689668
GO:1902213	positive regulation of prolactin signaling pathway	1	-0.661202185792	0.971692718262
GO:0001792	polymeric immunoglobulin receptor activity	1	-0.56038647343	0.992565764392
GO:0030748	amine N-methyltransferase activity	1	-0.65	0.975028593214
GO:0035375	zymogen binding	1	-0.593220338983	0.990278307282
GO:1904028	positive regulation of collagen fibril organization	1	-0.67941712204	0.964544414792
GO:0004304	estrone sulfotransferase activity	1	-0.366459627329	0.998093785742
GO:0051884	regulation of timing of anagen	1	-0.628415300546	0.981700343119
GO:0002532	production of molecular mediator involved in inflammatory response	1	-0.639344262295	0.976839496759
GO:1904156	DN3 thymocyte differentiation	1	-0.630379746835	0.980365993138
GO:0044871	negative regulation by host of viral glycoprotein metabolic process	1	-0.380281690141	0.997331300038
GO:0097277	cellular urea homeostasis	1	-0.269230769231	0.999428135722
GO:0009245	lipid A biosynthetic process	1	-0.690346083789	0.956252382768
GO:0035822	gene conversion	1	-0.697632058288	0.952916507815
GO:0072395	signal transduction involved in cell cycle checkpoint	1	-0.689075630252	0.957777354175
GO:0045221	negative regulation of FasL biosynthetic process	1	-0.666666666667	0.96969119329
GO:0003877	ATP adenylyltransferase activity	1	-0.672131147541	0.96807091117
GO:0004921	interleukin-11 receptor activity	1	-0.63167587477	0.97979412886
GO:0001970	positive regulation of activation of membrane attack complex	1	-0.485838779956	0.994948532215
GO:0072110	glomerular mesangial cell proliferation	1	-0.606557377049	0.988562714449
GO:0060699	regulation of endoribonuclease activity	1	-0.577413479053	0.991040792985
GO:0001861	complement component C4b receptor activity	1	-0.346666666667	0.998570339306
GO:1990955	G-rich single-stranded DNA binding	1	-0.67941712204	0.964544414792
GO:0004603	phenylethanolamine N-methyltransferase activity	1	-0.313868613139	0.999046892871
GO:0035581	sequestering of extracellular ligand from receptor	1	-0.570127504554	0.991898589401
GO:0060382	regulation of DNA strand elongation	1	-0.697632058288	0.952916507815
GO:2000798	negative regulation of amniotic stem cell differentiation	1	-0.675774134791	0.966260007625
GO:0072587	DNA topoisomerase (ATP-hydrolyzing) activator activity	1	-0.687619047619	0.958444529165
GO:0061534	gamma-aminobutyric acid secretion, neurotransmission	1	-0.685009487666	0.96120853984
GO:0072715	cellular response to selenite ion	1	-0.701275045537	0.950629050705
GO:0098829	intestinal folate absorption	1	-0.506493506494	0.994090735799
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	1	-0.664845173042	0.970358368281
GO:0048290	isotype switching to IgA isotypes	1	-0.630379746835	0.980365993138
GO:1990930	RNA N1-methyladenosine dioxygenase activity	1	-0.67941712204	0.964544414792
GO:0004733	pyridoxamine-phosphate oxidase activity	1	-0.664845173042	0.970358368281
GO:0051350	negative regulation of lyase activity	1	-0.646630236794	0.975791078917
GO:0043538	regulation of actin phosphorylation	1	-0.701275045537	0.950629050705
GO:0002541	activation of plasma proteins involved in acute inflammatory response	1	-0.635701275046	0.97817384674
GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development	1	-0.632058287796	0.979412886008
GO:0031715	C5L2 anaphylatoxin chemotactic receptor binding	1	-0.485838779956	0.994948532215
GO:0008617	guanosine metabolic process	1	-0.657559198543	0.973217689668
GO:0061535	glutamate secretion, neurotransmission	1	-0.685009487666	0.96120853984
GO:0090132	epithelium migration	1	-0.675774134791	0.966260007625
GO:0047280	nicotinamide phosphoribosyltransferase activity	1	-0.6029143898	0.989515821578
GO:0031389	Rad17 RFC-like complex	1	-0.686703096539	0.959778879146
GO:0031699	beta-3 adrenergic receptor binding	2	-0.617486338798	0.967658948916
GO:2000502	negative regulation of natural killer cell chemotaxis	2	-0.635701275046	0.955163542815
GO:0014013	regulation of gliogenesis	2	-0.573770491803	0.985299522234
GO:0002764	immune response-regulating signaling pathway	2	-0.591985428051	0.980521866961
GO:0031750	D3 dopamine receptor binding	2	-0.59927140255	0.978500551268
GO:0002605	negative regulation of dendritic cell antigen processing and presentation	2	-0.635701275046	0.955163542815
GO:0070254	mucus secretion	2	-0.610200364299	0.971517824329
GO:1905664	regulation of calcium ion import across plasma membrane	2	-0.639344262295	0.951855935318
GO:0060297	regulation of sarcomere organization	2	-0.551912568306	0.990995957369
GO:0034750	Scrib-APC-beta-catenin complex	2	-0.635701275046	0.955163542815
GO:0072160	nephron tubule epithelial cell differentiation	2	-0.606557377049	0.974641675854
GO:0050725	positive regulation of interleukin-1 beta biosynthetic process	2	-0.606557377049	0.974641675854
GO:0001672	regulation of chromatin assembly or disassembly	2	-0.548269581056	0.991914737229
GO:1902310	positive regulation of peptidyl-serine dephosphorylation	2	-0.595628415301	0.9796030871
GO:0035795	negative regulation of mitochondrial membrane permeability	2	-0.544626593807	0.993201029033
GO:0034224	cellular response to zinc ion starvation	2	-0.613843351548	0.969680264609
GO:0070026	nitric oxide binding	2	-0.591985428051	0.980521866961
GO:0019981	interleukin-6 binding	2	-0.573770491803	0.985299522234
GO:0004450	isocitrate dehydrogenase (NADP+) activity	2	-0.449908925319	0.999632488056
GO:1905064	negative regulation of vascular smooth muscle cell differentiation	2	-0.613843351548	0.969680264609
GO:0019249	lactate biosynthetic process	2	-0.624772313297	0.964351341419
GO:0060689	cell differentiation involved in salivary gland development	2	-0.617486338798	0.967658948916
GO:0043067	regulation of programmed cell death	2	-0.570127504554	0.986953325983
GO:0035718	macrophage migration inhibitory factor binding	2	-0.562841530055	0.988790885704
GO:0061502	early endosome to recycling endosome transport	2	-0.6029143898	0.977398015436
GO:0045976	negative regulation of mitotic cell cycle, embryonic	2	-0.621129326047	0.966188901139
GO:0008147	structural constituent of bone	2	-0.613843351548	0.969680264609
GO:1905065	positive regulation of vascular smooth muscle cell differentiation	2	-0.632058287796	0.959389930173
GO:0004448	isocitrate dehydrogenase activity	2	-0.449908925319	0.999632488056
GO:1903894	regulation of IRE1-mediated unfolded protein response	2	-0.632058287796	0.959389930173
GO:0009609	response to symbiotic bacterium	2	-0.632058287796	0.959389930173
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	2	-0.632058287796	0.959389930173
GO:0097057	TRAF2-GSTP1 complex	2	-0.635701275046	0.955163542815
GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	2	-0.624772313297	0.964351341419
GO:0048145	regulation of fibroblast proliferation	2	-0.577413479053	0.983278206542
GO:0002431	Fc receptor mediated stimulatory signaling pathway	2	-0.59927140255	0.978500551268
GO:0051446	positive regulation of meiotic cell cycle	2	-0.530054644809	0.99558985667
GO:0001806	type IV hypersensitivity	2	-0.52276867031	0.996876148475
GO:0004531	deoxyribonuclease II activity	2	-0.628415300546	0.962330025726
GO:0003064	regulation of heart rate by hormone	2	-0.497267759563	0.998529952223
GO:0072182	regulation of nephron tubule epithelial cell differentiation	2	-0.577413479053	0.983278206542
GO:0015433	peptide antigen-transporting ATPase activity	2	-0.632058287796	0.959389930173
GO:0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	2	-0.588342440801	0.981440646821
GO:0060066	oviduct development	2	-0.628415300546	0.962330025726
GO:0016403	dimethylargininase activity	2	-0.511839708561	0.997427416391
GO:0030505	inorganic diphosphate transport	2	-0.606557377049	0.974641675854
GO:0045136	development of secondary sexual characteristics	2	-0.577413479053	0.983278206542
GO:0010848	regulation of chromatin disassembly	2	-0.540983606557	0.994303564866
GO:0015038	glutathione disulfide oxidoreductase activity	2	-0.632058287796	0.959389930173
GO:0072053	renal inner medulla development	2	-0.635701275046	0.955163542815
GO:0061047	positive regulation of branching involved in lung morphogenesis	2	-0.632058287796	0.959389930173
GO:0035332	positive regulation of hippo signaling	2	-0.52276867031	0.996876148475
GO:2000327	positive regulation of ligand-dependent nuclear receptor transcription coactivator activity	2	-0.621129326047	0.966188901139
GO:1904440	positive regulation of ferrous iron import across plasma membrane	2	-0.610200364299	0.971517824329
GO:0001547	antral ovarian follicle growth	2	-0.548269581056	0.991914737229
GO:0030997	regulation of centriole-centriole cohesion	2	-0.613843351548	0.969680264609
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	2	-0.581056466302	0.981991914737
GO:0038044	transforming growth factor-beta secretion	2	-0.577413479053	0.983278206542
GO:0007423	sensory organ development	2	-0.562841530055	0.988790885704
GO:1990791	dorsal root ganglion development	2	-0.628415300546	0.962330025726
GO:2000791	negative regulation of mesenchymal cell proliferation involved in lung development	2	-0.544626593807	0.993201029033
GO:1905049	negative regulation of metallopeptidase activity	2	-0.617486338798	0.967658948916
GO:0071460	cellular response to cell-matrix adhesion	2	-0.559198542805	0.989525909592
GO:0002587	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	2	-0.606557377049	0.974641675854
GO:0042412	taurine biosynthetic process	2	-0.635701275046	0.955163542815
GO:0002134	UTP binding	2	-0.591985428051	0.980521866961
GO:0072104	glomerular capillary formation	2	-0.635701275046	0.955163542815
GO:0004906	interferon-gamma receptor activity	2	-0.628415300546	0.962330025726
GO:0032764	negative regulation of mast cell cytokine production	2	-0.570127504554	0.986953325983
GO:0042351	'de novo' GDP-L-fucose biosynthetic process	2	-0.551912568306	0.990995957369
GO:0071283	cellular response to iron(III) ion	2	-0.526411657559	0.996141124587
GO:0021740	principal sensory nucleus of trigeminal nerve development	2	-0.555555555556	0.99026093348
GO:0070256	negative regulation of mucus secretion	2	-0.632058287796	0.959389930173
GO:0034164	negative regulation of toll-like receptor 9 signaling pathway	2	-0.508196721311	0.997978684307
GO:0051270	regulation of cellular component movement	2	-0.540983606557	0.994303564866
GO:2000017	positive regulation of determination of dorsal identity	2	-0.624772313297	0.964351341419
GO:1990622	CHOP-ATF3 complex	2	-0.613843351548	0.969680264609
GO:0007521	muscle cell fate determination	2	-0.566484517304	0.988055861816
GO:0005996	monosaccharide metabolic process	2	-0.606557377049	0.974641675854
GO:0032986	protein-DNA complex disassembly	2	-0.471766848816	0.998897464168
GO:0007621	negative regulation of female receptivity	2	-0.59927140255	0.978500551268
GO:0072033	renal vesicle formation	2	-0.632058287796	0.959389930173
