id	filename	md5	size	state
c36ccf01-7cea-4933-b42f-579f03c8b3cd	cf4d50b3-f391-43ee-8887-10de9bca126e.FPKM-UQ.txt.gz	775795e19b816f3292e68fc869262425	509518	live
427a6c5d-6c3d-4ee1-8b05-7a9717fdec77	nationwidechildrens.org_clinical.TCGA-A2-A4S0.xml	f4780e968fee20fcf88781fb90f8398c	60640	live
6b4f0ea1-3884-45e4-994e-3ebc1c76c2a1	URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_C12_735072.nocnv_grch38.seg.txt	b15ff097d6d34ca200cd09c15c55290d	4735	live
9f4ee50a-b368-4adb-ad78-487d1bdfeb6c	913970e0-54a5-44b3-a93d-a3d8218fb006.FPKM-UQ.txt.gz	b51288bf67b6081251ba76cea28ecc08	521815	live
15def6c7-753c-4148-a497-ea6407950eb4	d88e2c26-c9c8-42e0-af86-d4b33ce46542.mirbase21.isoforms.quantification.txt	e5c3cbd8c0fea753ecceca19f195e57a	368964	live
80f74b07-c1fd-4537-bc7d-26b99a24aca4	nationwidechildrens.org_biospecimen.TCGA-A2-A0CL.xml	52c557421982d0da9a87cd2bdf0e41a8	61715	live
a092b508-b347-4ed1-a443-d547d9b62162	aaec9256-9b45-4208-8eed-29e590c34c09.FPKM-UQ.txt.gz	63f51d88a5655b9e3764a7df49f432bf	524590	live
95fe9754-d79e-4979-88a0-b1c3e6b40a7b	nationwidechildrens.org_biospecimen.TCGA-A2-A0T1.xml	5a413341a3c6247b6dfed098f2f2ed77	76589	live
73bdeb34-4967-452c-8fe8-f49019573691	3067f41a-e3f1-47f5-9545-56d54fa75b98.FPKM.txt.gz	b2f3e3d7244e1cb251ced8fc82ed58dd	536627	live
785ca0c4-ef67-4058-92f3-5707c18cdb82	nationwidechildrens.org_biospecimen.TCGA-E9-A1ND.xml	9fda748639b9ee6f703782258046e1f1	93043	live
dfd9704a-d4c7-4537-b1d9-566bb51e528e	nationwidechildrens.org_clinical.TCGA-BH-A0BQ.xml	b60d9847289d6d6c2d32c1d82582eca7	51167	live
e3381c34-884f-423e-83fa-e48fbe68d2df	63b48baa-7826-4b1e-ae67-7cdbd36a4e92.FPKM.txt.gz	6f459191b19b64a8761ea9285bf7d3eb	526089	live
3c21493d-8356-4ec2-95c6-6886d9abd88c	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_C12_666880.grch38.seg.txt	50dbd76721a9bae7c19bef782dd843c6	24180	live
48962e15-d297-4612-b69e-75383e690f21	0786b089-8ed6-452e-b160-145e495f6862.FPKM-UQ.txt.gz	7496d5edabdcabc477bcd83b0c391232	516553	live
7c7ceb7e-25be-4056-bcea-3ef319d42342	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_A07_730906.nocnv_grch38.seg.txt	03a0fb43ad6d3833e5623c67a2d9bada	5495	live
f371b7cc-d6bb-47cd-806d-1b2a469aeb54	1f853089-c40d-4bee-9833-837f327b275a.FPKM-UQ.txt.gz	77cd4266a1457e0ae32ebdc27bbccee0	541483	live
3c429798-7dad-44d0-b8f5-d50babdb39a7	49c4c177-b1d5-42e3-acaa-bfa4f6982437.FPKM-UQ.txt.gz	b14795660ab5866b58fcea886e3af50d	546287	live
04db5da1-369d-4f36-85be-ad53e4e5daa6	JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_G11_747892.grch38.seg.txt	b26c12f48cc53e3e5948da08b2eba139	40700	live
346ef543-be67-4b79-984e-0dc8dd6ed424	DOUSE_p_TCGA_287_288_289_N_GenomeWideSNP_6_E11_1343164.grch38.seg.txt	468d22658d94c9604c7a2fa39d131583	39060	live
520d56e9-ae48-4264-8aa0-f6c94626c367	0d38dab7-b983-4829-9a5b-d79f0fee6f26.FPKM.txt.gz	1ba7c8ea84ce2aada19c1b280d0e8704	536889	live
10be7423-74ca-44e9-9f0a-e9e3a34d333b	URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_A03_735080.grch38.seg.txt	abf7089d743da74938a7e5acd34c6a18	38896	live
2c0a614c-b4a5-4976-b7c6-39446592ddc2	7f2c3de9-a1b9-413a-821c-02dbcad4ea0b.FPKM-UQ.txt.gz	cc99df443d3a2d3a392507d307c665d4	518858	live
8225ae02-3c0b-4039-9c58-755b8e22090a	720b9121-0bc4-4ff8-8a36-f146fea4da3c.FPKM.txt.gz	1ed57b076991c1b889e61e1ca3eba589	524258	live
2f22c96a-7b69-4e9c-96ac-be58fc2a79f1	BEAUX_p_TCGA_b109_SNP_2N_GenomeWideSNP_6_C11_772138.nocnv_grch38.seg.txt	1ade42f452deffb840ecb3611cec8b04	2854	live
c7dc2442-b4a9-4cc5-b581-f5b648a72852	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D06_734736.grch38.seg.txt	9b8aa20cee9cfc47ddb24ffd701d0734	32659	live
3fcc165a-500b-4a2e-99d8-911448fe57d2	CUSKS_p_TCGAb47_SNP_1N_GenomeWideSNP_6_G02_628366.nocnv_grch38.seg.txt	173d0246ee4ffdb8bda58420cf9ac2a4	52837	live
8ae3d01e-2c5b-4334-8e65-65c6dfa57e32	nationwidechildrens.org_clinical.TCGA-BH-A0HY.xml	27a53d1d645a374a5b4c002374128cbb	82325	live
7784d14c-a1a1-4fe3-ae70-d1d18f292e0b	RANDS_p_TCGA_b109_SNP_1N_GenomeWideSNP_6_F06_771926.grch38.seg.txt	dbcb026c26bc221be295e33c224c1c9a	81361	live
9669a175-8199-4eff-b589-feac4b09da60	nationwidechildrens.org_clinical.TCGA-AN-A0FZ.xml	573039b77776cf1f403fd8f5c941e01e	50812	live
932d5b31-2764-4610-88d7-df64e11eaf08	7eb0cbce-dc22-4121-ad0d-f453eba9ccac.mirbase21.mirnas.quantification.txt	0f4ceee5750cebb1fd939c9c0da9963b	50058	live
bef5c20d-7351-4697-b143-293f44031407	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_A04_780938.grch38.seg.txt	b54d5d92ad5f061b67a01e5a61b931e0	17913	live
13ea82f0-8ebb-4323-9105-4586af2861a2	15ca083c-96a2-4a0e-a6ad-5ad34db5baff.mirbase21.isoforms.quantification.txt	efc219a5dc5ead045d7800d89660cc5f	302116	live
60aec852-6075-4464-a0f3-eee105cdb24f	148d950b-4202-4f3f-be15-84735cd08a48.htseq.counts.gz	55199ed8fa96002d97f24085b5986b4c	256338	live
d1725749-5d8e-406f-bfc8-f16a5bd1b495	420b5b74-0f4f-43bf-ae30-082beb606642.mirbase21.mirnas.quantification.txt	8e02da150bdc6196bee5a9e7ea115108	50246	live
26c5b724-1bb4-496c-bb9b-80115506cc08	2f08093d-169f-49f4-b2de-ddc85dfb17f1.mirbase21.mirnas.quantification.txt	2efc46c9935e533a50f0a4f4bc6f9c10	50112	live
4b02f53a-3dae-445e-87a4-a72c677128ed	07e94475-31b9-4300-b97b-778983d67a7c.mirbase21.mirnas.quantification.txt	c59ff749dd28e7ede7623cf87d89fa18	50286	live
8dc57eac-45aa-4afd-8c6d-b2825b287f3d	a2233404-f380-4bd6-8770-0d4ba8998fd9.htseq.counts.gz	e15567e9a0eafeb5ae9c86c1300f4e17	250032	live
38d7d00a-594d-4bdc-a34c-660bfc195ff0	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_D04_697026.nocnv_grch38.seg.txt	177c999931b7134d2b2038dd62ad3cb7	8393	live
c8326810-30c6-43e2-8116-2528a5470047	3775ecb0-8a4e-41c0-bc58-c5f4d383fad3.mirbase21.isoforms.quantification.txt	9e77942fb47621c3d37f563ae9974e61	490125	live
a9795a96-c066-467a-9568-bf7d5a4fea95	b2a6c9e3-65eb-43bd-849a-5829007379ab.FPKM-UQ.txt.gz	6e9416ae62175c9036c1d4e3d76397b1	536371	live
14a97b71-eb7c-4e3c-bdf6-dd310daa8337	HITCH_p_TCGASNP_b93_N_GenomeWideSNP_6_H08_741572.nocnv_grch38.seg.txt	c6b31daf16889985a26259dd474cb663	5658	live
e3fc2aa4-f687-40ac-bb36-d0b6390910d8	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_H12_787498.grch38.seg.txt	fc1f5a34b9a798cad9f71135d0c63e93	44117	live
7a02938c-644c-487c-b508-ffc3a6afabe0	99c7b545-c90e-407f-9086-0ef8e108f973.FPKM.txt.gz	2e2a2206664b64d002911cc86d335d2e	497390	live
5ca0765c-74d9-42d6-b13d-0402b381bd1e	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_F03_777968.grch38.seg.txt	a3ff62a58bd189d632718b39089a9e9e	27485	live
fbdbe4f9-040b-43cc-8fa5-d69f1fad64cd	GAMMA_p_TCGA_b103_104_SNP_N_GenomeWideSNP_6_G04_755938.grch38.seg.txt	7e8b75e4f5f667164d9eb2c2c366c204	118920	live
6b9fd8c9-b035-44df-a92f-7184d6cc5ee1	6641279f-3575-49cb-b368-39cb41f51da7.mirbase21.isoforms.quantification.txt	cf70a3b36d8bdd52394d82a03a5cc08e	255012	live
09146727-c2a3-4172-8480-3d7e95bfdcb4	nationwidechildrens.org_clinical.TCGA-AN-A0XL.xml	1e97fc7d36345bcc4c23199c475f186b	50763	live
bc68952d-15cd-4f60-a425-b795ca5a9de8	57b2e9d8-ddae-4457-9959-0d911288e8dc.htseq.counts.gz	7bdbda1ed29a1f19559bdbdd8cc0dbb3	253006	live
64f04519-8eaa-436d-a598-71252acb44d6	BULGY_p_TCGA_bM1_124_SNP_N_GenomeWideSNP_6_F02_780816.grch38.seg.txt	cdd754776005d96d9aeaba1152a21217	65512	live
3da1177d-28de-4772-a55d-8ee3de8abbbc	6577de41-48a3-4933-94de-64553f13bf05.FPKM-UQ.txt.gz	cc8eb0774b6bc5216d0c7f36c126dd91	512239	live
54308b71-7369-43ee-9d89-e12d8efe9729	HAULS_p_TCGAb47_SNP_2N_GenomeWideSNP_6_F05_628558.grch38.seg.txt	afa458a4c82e1f8080562eeff3bd2cdf	34890	live
0b7bf433-15e4-4081-82b0-a987515a5534	42d4f4c7-690c-4c0d-a2e8-ad3aef6f7776.htseq.counts.gz	fcdc5f13157d495b23316de448a7b106	254164	live
ca628427-168b-4091-bee5-ae54ac79108a	a3b9677e-a154-41f1-857c-4cd5244b77c3.htseq.counts.gz	5e4d7b05594d4b630bff8acdd408237f	259548	live
0d55671b-57eb-4597-9206-021669d609bd	c0ad23b6-ecc7-4756-a37e-bf3439b4cc3d.htseq.counts.gz	175e2f64dfc8564eb4e43958fd9d26c0	256344	live
a358d96c-579a-44d8-be69-5bb586ee0c48	nationwidechildrens.org_biospecimen.TCGA-BH-AB28.xml	47cd59844f3ca79fa7fa2fb274328da2	63640	live
c469d60b-d9ff-43bf-b4be-c60be9e59b14	CHILE_p_TCGASNP_230_231_FFPE_N_GenomeWideSNP_6_E04_1147978.grch38.seg.txt	cd1158d6dbfebee5be330e32d32c0fc5	150997	live
c37cfb04-f560-4cc9-bcec-666300cc93d6	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_B08_787480.nocnv_grch38.seg.txt	cf857ba1f96ae1535e6113763b78d057	29181	live
5e92a66f-4adc-40e0-aab4-a86a285e00cb	GHOUL_p_TCGASNP_b85and51R_N_GenomeWideSNP_6_G06_760372.nocnv_grch38.seg.txt	942d7700d0c4a8771bbb5b6d8634524b	22700	live
aaacf660-a3c1-44b2-8d17-7b64c7b3e919	SHUCK_p_TCGAb74and75_SNP_N_GenomeWideSNP_6_E04_730996.grch38.seg.txt	1c5e5e22b2d5c01694627bea463cfea7	61229	live
3a1f8bcc-87e9-44ea-a4c4-04e4a17aaf18	FENCE_p_TCGAb_332_333_334_NSP_GenomeWideSNP_6_F10_1367370.grch38.seg.txt	7751dbdd73ad59a2edcbb782917ee294	64821	live
48ca094b-61f5-498a-8669-631863d3203a	0a504a88-b366-4f5f-a32e-4a71a969d1d9.mirbase21.isoforms.quantification.txt	6e3d3673a44f0237612963819a13070c	304032	live
e596afeb-2ee3-47e5-b2eb-0ec5238bdf6f	3ff3b42a-c209-46dd-b456-8fe1fed28810.mirbase21.isoforms.quantification.txt	ee02a7fb5d8b3efcda9c51b31c3f04a7	345938	live
018454d6-fce9-4bd3-b2ee-22146f9010ff	BONZE_p_TCGAb56_SNP_1N_GenomeWideSNP_6_G11_666902.grch38.seg.txt	6854a3e6e0a2201481fc3fc016c139d5	90821	live
66339b8b-448d-4621-9db0-ca231c5e918f	JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_F11_747938.nocnv_grch38.seg.txt	87aa707da07ce70079633548ce3a1bba	15471	live
f6ee2f6f-4432-472e-a450-0350a4061bd4	c1a570df-7a5f-44a1-9569-8a7eecb651d0.htseq.counts.gz	4282ab08f2ecd760cf24e9dd3bcfdc80	252112	live
61da654b-3099-4fe2-988b-a7e017acd4d1	f1afa28b-fac9-4e2e-b447-36097ef45a0b.htseq.counts.gz	5944a85ea4ca0785889cc79d83d0eb40	259028	live
aacab804-333c-4372-9ad3-39e4a15ecd30	nationwidechildrens.org_biospecimen.TCGA-B6-A1KC.xml	87eb3ea9114385878af612beb37a546e	90927	live
af243005-dfdd-485f-9715-0cc92d076b6e	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_C07_697170.grch38.seg.txt	1a7a158112979043e08cb5687b08fc0d	48417	live
67a8abae-0012-4808-9156-eddccf6eba14	f65f20f4-3b22-4525-93f5-9149db700e84.mirbase21.mirnas.quantification.txt	8711c359ef34fe6cce60ee353e4fa28b	50142	live
3a7e1142-97bf-4dbe-aaa4-427e0feaf244	23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM-UQ.txt.gz	cc07e9871dbe932dd68f9eebd0f4fe7b	549929	live
03ae3ef0-441c-4024-88c0-acb154178b16	USAGE_p_TCGA_132_133_136_SNP_N_GenomeWideSNP_6_D12_787540.nocnv_grch38.seg.txt	c7177151dce230915298ef0c1af2ce03	5559	live
de74370f-54fc-4daf-aa3c-69ffb144acc2	CELLA_p_TCGA_177_179_Esph_SNP_N_GenomeWideSNP_6_D08_871078.nocnv_grch38.seg.txt	dd3fc61d21fe9af5f33722a713c8778d	10169	live
27d079db-d662-4d7a-8d4d-49aae2529615	732f95b4-361a-4b45-8b2a-ff56ccb24912.mirbase21.isoforms.quantification.txt	e02718c9956509d2c3a4790e14716b64	346905	live
5a980634-a1b9-4307-b1d9-20b68fbac7ed	e30e547e-eeff-4a1f-829b-b6ec9e79f02a.FPKM-UQ.txt.gz	d816f5c078b8b8b564f0a5183bfda4fd	521226	live
c8381eaf-30c5-42bf-a3aa-aefcee0f274f	a7ec890f-7da5-48cb-9d06-4e637f0441bf.mirbase21.isoforms.quantification.txt	28670819a695cde6aab2fcf326832fd9	470128	live
4573d5ad-e8fd-4f94-8a21-2cf4a0bc76c1	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_E06_778014.grch38.seg.txt	84d55dadc5a0d30ba974766dac1f3a0d	73417	live
724831d2-78fd-45f6-8c6a-1df0bf819a61	c758cf60-68bc-4154-9d43-44339da29889.htseq.counts.gz	304a3271018d56c6ee7278c77b2d5810	253899	live
6bebc3c1-48b9-4448-b20e-175fe3546b2d	0415c1b2-4e47-4c97-b60d-a3acd74c6a67.mirbase21.mirnas.quantification.txt	91ab69973fd36880edd871e346b35347	50206	live
e8c74d59-74b5-4f0f-a297-871950101ab9	nationwidechildrens.org_biospecimen.TCGA-A2-A0D3.xml	0e6a35fbfa258ac2440e0529b4c2aff3	63366	live
45188a2a-117f-4d85-ab77-b6dd8048d18e	CENTS_p_TCGASNP_212_216_217_N_GenomeWideSNP_6_E09_1039464.nocnv_grch38.seg.txt	5a9de6eadd4285aa4d9bf944c6b2436f	6424	live
211a8e62-903f-4dfd-930a-3a75ffc9c372	nationwidechildrens.org_clinical.TCGA-A8-A07B.xml	a5c9bb34cca56eb56a608dd150d8036e	50402	live
a8cbce65-8adc-4b50-818f-6bc6211efbb7	22807a58-890b-420b-bfaa-f78edd94be37.mirbase21.isoforms.quantification.txt	9884c50145f0e50bff528767fcfff9ae	373991	live
f1320419-a177-4a1f-a66d-748b45ba464c	ec57a9a3-90f1-4559-a241-d647a9ce37e8.htseq.counts.gz	655ed259386c208d2d9a6ca41b509c4b	248807	live
f0fcd0c0-b22e-4373-84ee-4911cd431368	nationwidechildrens.org_biospecimen.TCGA-A2-A04V.xml	0316baf7fb2ea66374f94a5db5accff8	87274	live
211ba766-e81c-4171-acda-70bb54de6698	nationwidechildrens.org_clinical.TCGA-E2-A15S.xml	cb9ae5b5f72f5bab9d405fe2e1bfc1aa	81138	live
4b712085-c9db-4a32-a37c-68cd35bba17d	5310b432-6d4a-4b07-a9c3-d3db29515dfc.FPKM-UQ.txt.gz	a062b5b9d8a5b3222281b3b5b243a6fd	483951	live
03794615-f655-427e-8d7e-9a09b994b701	BITES_p_TCGAb61_SNP_S_GenomeWideSNP_6_E08_697096.nocnv_grch38.seg.txt	86b1287bfd5e471166ee47dd626e0677	37577	live
2f65c363-fed1-4c65-bd9c-74f7cd5ba619	nationwidechildrens.org_biospecimen.TCGA-OL-A5S0.xml	a8c7a1bef96359a1ac1b961186bfbeaf	53959	live
1064571a-1e7d-46f5-a5db-136d6f63b1c9	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_F11_1343800.grch38.seg.txt	e021c48e0f11d0387d12b8087fd63ce8	68904	live
4c0f3813-c960-4183-aa13-c34d5dc926ee	nationwidechildrens.org_clinical.TCGA-BH-A0BF.xml	6f9673360d314147a2b46e1cd40e225e	50828	live
88290f1f-b74e-4932-a873-98b1d64d86e4	COPAL_p_TCGAb_337_338_339_NSP_GenomeWideSNP_6_D04_1373712.nocnv_grch38.seg.txt	b91efb108c05aa9a008365ac5b1dce96	46522	live
f43c2695-dc6b-4eed-9567-0596542568a4	d12ce7fa-9313-49cf-a4cd-e2c564b07ac0.mirbase21.mirnas.quantification.txt	b860a1661a26dd32b60684d28461e51f	50116	live
a20950c5-63ec-44cb-87fc-eeb9e2dcf07d	c1c978e4-95c1-4d48-9f83-b290656f1995.FPKM-UQ.txt.gz	bdf9d31b85911195d7925da9a97d3a0b	518131	live
ec3f6e7c-759c-4bb3-a091-76471a80f8a6	2656413d-a5d2-4812-9ce9-a02c15ab04bd.FPKM.txt.gz	8e887d3a24c54a3edce91faa5e70d05f	549713	live
fc596dd5-5033-4dda-aac3-e5c7f14b852d	EXINE_p_TCGA_b142_SNP_N_GenomeWideSNP_6_B05_802402.grch38.seg.txt	3cc8be6345645b8dad6d7e31a8aca3a6	32662	live
5fe56962-6755-4415-941f-1e0d987dbf72	8e5a3c88-35f5-4620-86d7-53c014a2687b.FPKM.txt.gz	969fbe18bb1ba3df3d44b68d96a1c0f3	531447	live
8c17be82-272c-43ac-b021-95dad7894ff2	915d5363-e343-4154-86cb-dbef1a586192.FPKM.txt.gz	3d4d4fb1cbe17a9baf9ae0f1ad99c9b1	505887	live
a35c94a8-a70b-4d98-beb1-895d6d3091ac	70029e42-3b29-48f5-908e-7cd203103277.htseq.counts.gz	52d6a791a4e09597275081105d791ab2	257950	live
d6e21b6b-f661-4ba0-9674-5fcd5399d89b	2bb5a0f3-eaa6-4138-8bec-38c7c36c95fc.htseq.counts.gz	b8a48662c95d9ed7f4e906002713459d	246959	live
b866467b-8fb9-4ffc-80c6-fd471a48b1c1	JOUAL_p_TCGA_b96_SNP_N_GenomeWideSNP_6_H01_748052.grch38.seg.txt	a4404bda91fc8219c408f0076c3b336f	37806	live
c43cad62-e683-4976-b90a-010cf6947580	COZEN_p_TCGAb56_SNP_2N_GenomeWideSNP_6_C06_667230.grch38.seg.txt	fa566a18e50bb6f016f16c1c6eda5b35	139547	live
216ac70c-7f6d-4159-b455-54310b271c70	ebb27322-e217-4465-abf6-5113ad64ab0a.mirbase21.mirnas.quantification.txt	90202036aa155155ef159dc85fbb8c4c	50366	live
b871a19e-bf02-4e1d-bab3-3d0aceb2bfc9	aa1f4808-71ef-4bc0-b568-bfc88e17f98b.mirbase21.isoforms.quantification.txt	706be6d7ccb5fdaf916abad7748245cf	334647	live
9123ab2e-b998-4302-abfb-0e44503f6621	7350ccf3-8f97-4e89-8390-7e820065aed2.mirbase21.isoforms.quantification.txt	7995971bf2c159097ae8720af9280276	356860	live
9bf6f718-44fc-48ba-bd73-1a134cd69ecc	nationwidechildrens.org_biospecimen.TCGA-A8-A095.xml	f8fb261b5a3ca5b576f4987031443ed7	87060	live
e3224d71-280e-4a8c-bb65-5605b01f9fb6	271aaf8e-2752-443a-b7a9-cce885eac6d5.mirbase21.mirnas.quantification.txt	1f233c487aa85b2770fe83a43097ae11	50130	live
b78740ea-66ee-4ed4-b5e8-a2b2ae621c33	9da11996-ba83-4163-bc96-c20a038ee77b.htseq.counts.gz	7f4f67f8a14519c3baa666eeb2b83475	260099	live
23c298d2-2a74-4827-8922-c21ae9fa9ca2	79eee19f-5a9c-4e79-83ef-d6871ef4cb6f.htseq.counts.gz	ffe2192d2af42c12da73a745415f0cec	255794	live
843895d6-ba38-4b85-91d3-ffa251e7439d	94cf7844-17bf-461e-b652-30b9ed6b0902.mirbase21.isoforms.quantification.txt	a2a3ee95586a2034b672b615bc4dc40f	241807	live
12b424be-bb02-4595-abec-202f1bfb9108	TAKEN_p_TCGAb_379_400_FFPE_NSP_GenomeWideSNP_6_C09_1513336.nocnv_grch38.seg.txt	b2d206a513157d3c3cbf9e4baae2db1a	6120	live
c658350a-d5c4-485e-b4cb-3f81b8dacec2	MINAE_p_TCGA_200_202_203_SNP_N_GenomeWideSNP_6_D10_955154.nocnv_grch38.seg.txt	a6f447e4d9bed6c9a9a9ef5cf868a876	8657	live
5ccea9ac-0ecd-4fc1-9229-544b45d8c923	f4bb4f4b-2e42-4098-9edf-042f1fffea0f.FPKM-UQ.txt.gz	96812df07ea7452ce1d982d38a0f1818	530680	live
119a492c-f876-47ff-8858-ced06b4b19af	fb3b0c75-8a2a-483d-8783-6a8c953049b2.mirbase21.mirnas.quantification.txt	6f1f109482a39831f9c496a43780f957	50280	live
bb5d2011-57c7-450a-b288-0ec2fef21c7e	e7dd2f36-adee-4be2-ae3c-39d7664055e2.FPKM.txt.gz	23ab778ebec7b685faf84fb319a9df44	508873	live
012fac1a-bf8d-40e6-b1c1-cf801ef7bdba	8e5a3c88-35f5-4620-86d7-53c014a2687b.FPKM-UQ.txt.gz	5b312d41c26140e03a5cd2b18e4b590b	533916	live
ec7cc0ff-107b-4749-982d-a27aa1c57600	a7450ed6-711e-4879-b87d-68caabaee840.htseq.counts.gz	3c3f8b4b3df7ecb7460ee1932c261d04	251982	live
e25378d0-ea2e-4b7d-b567-d070e4a83436	a73d1b68-7ece-483c-a034-650a6b71e6f7.mirbase21.isoforms.quantification.txt	12f2318a1d3a5b274a2d1755ababced9	450655	live
30315293-c965-4379-9e33-a0500f4a3714	GOOFS_p_TCGA_b117_118_SNP_N_GenomeWideSNP_6_D10_777992.grch38.seg.txt	8770e1dcecec73ccbcfdeb2f9b6bee4e	120236	live
92bc7c89-1e24-4f72-8f73-4b51c8c3a914	URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082.nocnv_grch38.seg.txt	f04ae02ed048bd3d33747da62ba426c3	64873	live
294ff631-aec3-4f6e-8aa0-3d8d84a21be5	899a4fae-569f-463c-8cb1-049b9d50b9f4.FPKM-UQ.txt.gz	8a49b9374afe15cb2aab83a751f78d3f	542743	live
68552977-9234-4d54-9e79-dfa93b6f6167	ecdbdecc-a6dc-447c-b953-862401d1e6de.mirbase21.isoforms.quantification.txt	252a8a4d37f4cd530d62afb10379108c	457279	live
5ee8f32d-a96a-4dae-afcb-d7e357ccb6df	07ad35fc-1e35-43b3-a252-193323d5e680.FPKM-UQ.txt.gz	64895dc23cd05970021c0e0e70676b15	514804	live
ab89ee38-ce0c-46e0-9256-28b91188b6d9	GAMMA_p_TCGA_b103_104_SNP_N_GenomeWideSNP_6_D05_755778.grch38.seg.txt	d2b35964f0647ffd68ec30bdda485c1f	33140	live
7bb2e758-3b85-4175-af5e-774ea70c453e	NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_E01_914272.nocnv_grch38.seg.txt	29170382e127eaca403b188336a94564	5956	live
413c5030-740c-4d5e-8e99-e87786da4470	bdd8c340-250b-474a-8802-7653b7884ced.FPKM.txt.gz	30b30cbd93c92b518cc0153d872fcac1	530534	live
